t_star,V_star,time,volume,mass,mass_star
41718.75,0.5018671651896691,4450.0,314.72089929044154,0.9231472578302349,0.01637474296074174
42187.5,0.5009637948536811,4500.0,314.1543957527434,0.9229541476185366,0.016371317580822303
42656.25,0.5000516499995532,4550.0,313.5823897147198,0.9227636748246568,0.016367938983297
43125.0,0.49905980160091234,4600.0,312.96040158393214,0.9225725561249488,0.01636454892872427
43593.75,0.498126026449058,4650.0,312.3748311862043,0.9223773156503694,0.016361085762301306
44062.5,0.496972620281566,4700.0,311.65153017857006,0.9221780469914708,0.016357551144132947
44531.25,0.4957770829630032,4750.0,310.9018087260993,0.9219780117787203,0.016354002928868152
45000.0,0.4944499536263077,4800.0,310.0695659190576,0.9217758559452123,0.016350417098131367
45468.75,0.49330539283320146,4850.0,309.35181184570064,0.9215681695366157,0.016346733166311862
45937.5,0.49193884846963004,4900.0,308.494851875305,0.9213598715614331,0.016343038386552808
46406.25,0.4906273324878654,4950.0,307.6724002031404,0.9211489189769834,0.016339296519458507
46875.0,0.48923777752054676,5000.0,306.8010102831349,0.9209409510307184,0.016335607593736985
47343.75,0.48776475244692824,5050.0,305.8772762594687,0.9207379902237744,0.016332007484418973
47812.5,0.48629192523003834,5100.0,304.95366631175705,0.9205317493596151,0.01632834919359921
48281.25,0.48485069583278106,5150.0,304.049871356737,0.9203250768960094,0.016324683247088616
48750.0,0.4831978181373733,5200.0,303.0133517539468,0.9201167898871928,0.016320988661850448
49218.75,0.4815253754046716,5250.0,301.9645629162696,0.9199196560107625,0.016317491910353848
49687.5,0.4799256550136277,5300.0,300.96137825904594,0.9198406797402578,0.016316091032954776
50156.25,0.47834300956130865,5350.0,299.96890129589667,0.9197083152882838,0.01631374315848531
50625.0,0.4767514236144678,5400.0,298.9708177486328,0.9195494933002499,0.016310925981476432
51093.75,0.4747485384613938,5450.0,297.71480846914005,0.9193705836226602,0.01630775248996804
51562.5,0.47295033412948406,5500.0,296.58715453259947,0.919183641803897,0.016304436524714503
52031.25,0.4710249008170221,5550.0,295.37971530235455,0.9189968370916426,0.016301122991449823
52500.0,0.46900804909641963,5600.0,294.11494758836477,0.9188099036418422,0.016297807174644557
52968.75,0.467034683897684,5650.0,292.87745027223764,0.918623193948566,0.016294495326822072
53437.5,0.4646648590030206,5700.0,291.39133308079425,0.9184352547605987,0.016291161670280163
53906.25,0.46227966644823076,5750.0,289.8955788296855,0.9182451119339147,0.01628778892569757
54375.0,0.4598464578740583,5800.0,288.369713732822,0.9180521365891965,0.016284365938042333
54843.75,0.45756660129653504,5850.0,286.94001567305713,0.9178602884302928,0.016280962944356447
55312.5,0.45495810760170274,5900.0,285.3042292770278,0.917671248283394,0.016277609759056406
