t_star,V_star,time,volume,mass,mass_star
937.5,0.007505640326991158,50.0,0.07355527520451335,0.0043449755715701185,0.004931755887006105
1875.0,0.2953017538261739,100.0,2.8939571874965044,0.008676672776657488,0.009848440190526308
2812.5,0.4957964918258067,150.0,4.858805619892906,0.013002563237755385,0.014758533560821983
3750.0,0.5463217885078124,200.0,5.353953527376562,0.014640492688237184,0.01661766212825723
4687.5,0.5393029143912916,250.0,5.285168561034658,0.014639304293781553,0.01661631324349226
5625.0,0.5329746161169153,300.0,5.22315123794577,0.014638284989556601,0.016615156284257564
6562.5,0.5297252009476495,350.0,5.191306969286966,0.014636377770470655,0.016612991499024603
7500.0,0.5269240007249612,400.0,5.1638552071046195,0.014634687285592857,0.016611072717523843
8437.5,0.5249686683319975,450.0,5.144692949653576,0.014633055895708352,0.016609221011677774
9375.0,0.523246581114626,500.0,5.1278164949233345,0.014631149066867062,0.01660705666939123
10312.5,0.5215907101977485,550.0,5.111588959937936,0.014629203259656717,0.01660484808478436
11250.0,0.5200106006387988,600.0,5.096103886260228,0.014627018835499824,0.016602368658486553
12187.5,0.518543505724611,650.0,5.081726356101188,0.014625458763482703,0.016600597901844115
13125.0,0.5170040186621312,700.0,5.066639382888886,0.014623372364609142,0.016598229738949335
14062.5,0.5153242311938335,750.0,5.050177465699569,0.01462132292055874,0.01659590352155313
15000.0,0.5135682346262761,800.0,5.0329686993375065,0.014619077637006771,0.0165933550169199
15937.5,0.5117724399355753,850.0,5.015369911368638,0.01461676347384886,0.01659072833062684
16875.0,0.5096808674632604,900.0,4.994872501139952,0.014614655042423305,0.016588335159727706
17812.5,0.507311445706956,950.0,4.971652167928169,0.0146130430914991,0.01658650551803489
18750.0,0.504908491412286,1000.0,4.948103215840403,0.01461195890831325,0.016585274918064573
19687.5,0.5021342311522395,1050.0,4.920915465291948,0.01461138447713386,0.01658462291109607
20625.0,0.49900039585528655,1100.0,4.890203879381809,0.014610619334182218,0.016583754437109507
21562.5,0.49599139114944013,1150.0,4.860715633264514,0.014608889323819048,0.016581790792285132
22500.0,0.49270899995040685,1200.0,4.828548199513987,0.014608040642294626,0.016580827498007565
23437.5,0.48865143020377266,1250.0,4.788784015996972,0.014606573789756883,0.016579162549949924
24375.0,0.4844821592001154,1300.0,4.747925160161131,0.014605098258789332,0.01657748775145778
25312.5,0.48013049260655843,1350.0,4.705278827544273,0.014604709600988175,0.01657704660619302
26250.0,0.4753217682814543,1400.0,4.658153329158252,0.014604028628871748,0.01657627367014568
27187.5,0.4694903171100316,1450.0,4.60100510767831,0.014603242725790899,0.01657538163241572
28125.0,0.4628645237009664,1500.0,4.536072332269471,0.014602466719744387,0.016574500828294914
29062.5,0.45618950334272645,1550.0,4.47065713275872,0.014601669130686766,0.016573595526420248
30000.0,0.44861593944768724,1600.0,4.396436206587335,0.014600961001667512,0.016572791765984328
30937.5,0.4404145617985954,1650.0,4.316062705626235,0.014600281760249068,0.016572020794362294
31875.0,0.43124546915354406,1700.0,4.226205597704732,0.014599617823441408,0.016571267194208313
32812.5,0.42121893539714533,1750.0,4.127945566892024,0.014598946772187048,0.016570505518815747
33750.0,0.40992653208849433,1800.0,4.017280014467245,0.014598289719688112,0.0165697597326827
34687.5,0.39758688971718026,1850.0,3.8963515192283666,0.014597643014330926,0.01656902569105233
35625.0,0.3835634278569545,1900.0,3.7589215929981545,0.014597023518690801,0.016568322533757236
36562.5,0.36800980782881215,1950.0,3.6064961167223593,0.014596402240256056,0.01656761735290465
37500.0,0.35055308378063793,2000.0,3.435420221050252,0.014595781356685326,0.01656691262024168
38437.5,0.3308103571714916,2050.0,3.241941500280618,0.014595168251533426,0.016566216716457544
39375.0,0.3081043860678999,2100.0,3.0194229834654194,0.014594570919789147,0.016565538716248378
40312.5,0.28192284972913806,2150.0,2.762843927345553,0.014593959463251564,0.016564844683720645
41250.0,0.2493618327713774,2200.0,2.443745961159499,0.014593351121246377,0.016564154186336718
42187.5,0.198918045299763,2250.0,1.9493968439376776,0.014592739160929742,0.016563459581995576
43125.0,0.09904948848049344,2300.0,0.9706849871088358,0.014592129964873371,0.01656276811522255
44062.5,0.002384366298592255,2350.0,0.0233667897262041,0.014591526152203332,0.01656208275885148
45000.0,3.045038808553142e-07,2400.0,2.984138032382079e-06,0.014590911659341623,0.016561385279950082
45937.5,3.1675249612808253e-07,2450.0,3.104174462055209e-06,0.01459029552478983,0.016560685937651618
46875.0,3.189640409429509e-07,2500.0,3.125847601240919e-06,0.014589676626509174,0.016559983458388203
47812.5,3.2626778015640534e-07,2550.0,3.1974242455327725e-06,0.014589065441094168,0.01655928973359761
48750.0,3.407345506626364e-07,2600.0,3.3391985964938373e-06,0.014588462595274139,0.016558605474647724
49687.5,3.354826088147489e-07,2650.0,3.287729566384539e-06,0.014587856016002964,0.016557916978051535
50625.0,3.3203488833996984e-07,2700.0,3.2539419057317045e-06,0.014587244629636733,0.016557223025171656
51562.5,3.38964758617298e-07,2750.0,3.3218546344495207e-06,0.014586630199998549,0.016556525618031996
52500.0,3.4569310949984946e-07,2800.0,3.387792473098525e-06,0.014586013212648885,0.016555825307767003
53437.5,3.577018713670141e-07,2850.0,3.505478339396739e-06,0.014585396747639456,0.016555125590383257
54375.0,3.8248728346706675e-07,2900.0,3.7483753779772544e-06,0.014584797152701562,0.016554445021340673
55312.5,3.87821913904707e-07,2950.0,3.8006547562661285e-06,0.014584211965141213,0.016553780805363343
56250.0,3.9472056748555425e-07,3000.0,3.868261561358432e-06,0.014583628749742724,0.016553118827884412
57187.5,4.1003239970476026e-07,3050.0,4.018317517106651e-06,0.014583058462924013,0.01655247152496426
58125.0,4.1855259370116475e-07,3100.0,4.101815418271415e-06,0.014582501581347895,0.01655183943763807
59062.5,4.242143142161827e-07,3150.0,4.157300279318591e-06,0.014581953538782846,0.016551217383013832
60000.0,4.3077466858973857e-07,3200.0,4.221591752179438e-06,0.014581404983396806,0.01655059474631314
60937.5,4.3938488389160063e-07,3250.0,4.305971862137687e-06,0.014580864859415085,0.01654998167966117
61875.0,4.4742045437008555e-07,3300.0,4.384720452826839e-06,0.014580329651625827,0.016549374193123682
62812.5,4.5266786684555093e-07,3350.0,4.4361450950863994e-06,0.014579794540582412,0.01654876681639737
63750.0,4.583128853526458e-07,3400.0,4.491466276455929e-06,0.01457926110913411,0.016548161346092154
64687.5,4.6396479257204195e-07,3450.0,4.546854967206011e-06,0.01457873096656932,0.01654755960882763
65625.0,4.7077612982319963e-07,3500.0,4.613606072267357e-06,0.014578204528745505,0.01654696207662199
66562.5,4.769188431279345e-07,3550.0,4.673804662653758e-06,0.014577681610307525,0.016546368539088245
67500.0,4.82837923837569e-07,3600.0,4.731811653608176e-06,0.014577159917532239,0.016545776392740505
68437.5,4.879467639453736e-07,3650.0,4.781878286664662e-06,0.014576643257953398,0.016545189959312385
