t_star,V_star,time,volume,mass,mass_star
208.33333333333334,0.004073575615479413,50.0,319.2954112500689,7.746943902819551,0.001099395169877084
416.6666666666667,0.004215009101632408,100.0,330.3812649050616,15.517262976469913,0.0022021075897857697
625.0000000000001,0.009327567601279948,150.0,731.114336480285,23.2837252083277,0.003304272672151945
833.3333333333334,0.015678787224759728,200.0,1228.9362681298396,31.046675418042934,0.0044059393515054664
1041.6666666666667,0.09373678774136483,250.0,7347.286270422433,38.80322593446505,0.005506697828607441
1250.0000000000002,0.1873562848284764,300.0,14685.379053054121,46.554784800553875,0.006606747923625464
1458.3333333333335,0.26267926696268146,350.0,20589.352570995594,54.302469078890645,0.007706248162711482
1666.6666666666667,0.30639411966538127,400.0,24015.814527023882,62.048408684279735,0.008805500809322873
1875.0000000000002,0.34155562444023896,450.0,26771.847110437255,69.7881181601069,0.00990386931704879
2083.3333333333335,0.37489448437115797,500.0,29385.01696342854,77.52611380382365,0.011001994609028235
2291.666666666667,0.4046509281867069,550.0,31717.38951822328,85.26246417897013,0.012099886415346497
2500.0000000000005,0.4315865024832209,600.0,33828.65639629007,92.9943036391747,0.013197138062376004
2708.3333333333335,0.45677922283734695,650.0,35803.31472235922,100.72593418795252,0.014294360062074074
2916.666666666667,0.47857552217326604,700.0,37511.75443653716,108.45178379417533,0.015390761668543274
3125.0000000000005,0.4958507906618884,750.0,38865.82625873921,116.17318524055521,0.016486532021513352
3333.3333333333335,0.4971646415606307,800.0,38968.808651269515,117.71987820951846,0.016706028483691446
3541.666666666667,0.4944437129259232,850.0,38755.53655093101,117.72742546266915,0.016707099540067195
3750.0000000000005,0.4919120191784349,900.0,38557.09707844601,117.73611614696064,0.01670833286464691
3958.333333333334,0.4904843220259843,950.0,38445.19117747291,117.74298571263094,0.016709307748086343
4166.666666666667,0.48985051871284646,1000.0,38395.512342802205,117.7512426465327,0.01671047951767232
4375.0,0.489500066084138,1050.0,38368.043129813515,117.75559243216671,0.016711096810552713
4583.333333333334,0.48887179189281277,1100.0,38318.797679321644,117.75923878794447,0.016711614277308637
4791.666666666667,0.4884661738397665,1150.0,38287.00448452596,117.76107204605562,0.016711874441205244
5000.000000000001,0.4882466817521954,1200.0,38269.80023376876,117.76114553092717,0.01671188486969341
5208.333333333334,0.488000117591478,1250.0,38250.47401706699,117.76352091933377,0.016712221969144958
5416.666666666667,0.48809723289854534,1300.0,38258.08611877707,117.7671721466768,0.016712740127241287
5625.000000000001,0.48812819622179576,1350.0,38260.51308907642,117.77051044932546,0.016713213877129447
5833.333333333334,0.4883583096054074,1400.0,38278.549859322,117.76999892994162,0.016713141285673132
6041.666666666667,0.48870176234971374,1450.0,38305.4704066715,117.76910208481547,0.01671301401132957
6250.000000000001,0.4890045895096234,1500.0,38329.20663540225,117.77505351156077,0.016713858598549996
6458.333333333334,0.48931605250684235,1550.0,38353.61975919657,117.77694108738261,0.01671412647085775
6666.666666666667,0.48966333731873823,1600.0,38380.840672051076,117.77892782327491,0.01671440841530852
6875.000000000001,0.4899730443234196,1650.0,38405.11615746271,117.78362703597627,0.016715075296573043
7083.333333333334,0.4904011283608058,1700.0,38438.67028328952,117.78928020935065,0.01671587755764273
7291.666666666667,0.49075764568822355,1750.0,38466.61486009891,117.79200242483599,0.016716263876505173
7500.000000000001,0.4912963237139034,1800.0,38508.83757497555,117.79528990103566,0.016716730413439008
7708.333333333334,0.4917211094553929,1850.0,38542.13317344355,117.79745544696372,0.01671703773343039
7916.666666666668,0.49214484113723916,1900.0,38575.346152503196,117.80057549244871,0.016717480509701784
8125.000000000001,0.49251645505950953,1950.0,38604.474032119986,117.80242972012327,0.016717743649460486
8333.333333333334,0.4930219754738214,2000.0,38644.09778378662,117.80609644860495,0.016718264007376145
8541.666666666668,0.4933898495000943,2050.0,38672.932522501345,117.80549947170843,0.01671817928835342
8750.0,0.49395773747628846,2100.0,38717.44477464019,117.80761957990866,0.016718480160122236
8958.333333333334,0.4945075814597538,2150.0,38760.54270073657,117.81253681450985,0.01671917798161643
9166.666666666668,0.4949074716202974,2200.0,38791.886931289315,117.8153271515516,0.01671957396784074
9375.000000000002,0.4953740348787981,2250.0,38828.45713927344,117.81807831919744,0.016719964395402794
9583.333333333334,0.49580873914515844,2300.0,38862.53017254973,117.81872399423447,0.01672005602534435
9791.666666666668,0.4962874640213187,2350.0,38900.053633665404,117.82126865545908,0.016720417146877484
10000.000000000002,0.4966180212050816,2400.0,38925.96339989883,117.8238719276158,0.01672078658608743
10208.333333333334,0.4972704040179076,2450.0,38977.09853477204,117.82760808674514,0.016721316797142553
